"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.74385,1,0.926,0.926,0.5,0
0.73562,1,0.927,0.927,0.5,0
0.7274,1,0.928,0.928,0.5,0
0.71917,1,0.929,0.929,0.5,0
0.71095,1,0.93,0.93,0.5,0
0.70272,1,0.931,0.931,0.5,0
0.6945,1,0.932,0.932,0.5,0
0.68627,1,0.933,0.933,0.5,0
0.67805,1,0.934,0.934,0.5,0
0.66983,1,0.935,0.935,0.5,0
0.6616,1,0.936,0.936,0.5,0
0.65338,1,0.937,0.937,0.5,0
0.6438,1,0.938,0.938,0.5,0
0.63353,1,0.939,0.939,0.5,0
0.62326,1,0.94,0.94,0.5,0
0.61299,1,0.941,0.941,0.5,0
0.60273,1,0.942,0.942,0.5,0
0.59246,1,0.943,0.943,0.5,0
0.58219,1,0.944,0.944,0.5,0
0.57192,1,0.945,0.945,0.5,0
0.56166,1,0.946,0.946,0.5,0
0.55139,1,0.947,0.947,0.5,0
0.54112,1,0.948,0.948,0.5,0
0.53085,1,0.949,0.949,0.5,0
0.52059,1,0.95,0.95,0.5,0
0.51032,1,0.951,0.951,0.5,0
0.50005,1,0.952,0.952,0.5,0
0.48978,1,0.953,0.953,0.5,0
0.47952,1,0.954,0.954,0.5,0
0.46925,1,0.955,0.955,0.5,0
0.45898,1,0.956,0.956,0.5,0
0.44871,1,0.957,0.957,0.5,0
0.43845,1,0.958,0.958,0.5,0
0.42818,1,0.959,0.959,0.5,0
0.41791,1,0.96,0.96,0.5,0
0.40764,1,0.961,0.961,0.5,0
0.39738,1,0.962,0.962,0.5,0
0.38711,1,0.963,0.963,0.5,0
0.37684,1,0.964,0.964,0.5,0
0.36657,1,0.965,0.965,0.5,0
0.35631,1,0.966,0.966,0.5,0
0.34604,1,0.967,0.967,0.5,0
0.33577,1,0.968,0.968,0.5,0
0.3255,1,0.969,0.969,0.5,0
0.31524,1,0.97,0.97,0.5,0
0.30497,1,0.971,0.971,0.5,0
0.2947,1,0.972,0.972,0.5,0
0.28443,1,0.973,0.973,0.5,0
0.27417,1,0.974,0.974,0.5,0
0.2639,1,0.975,0.975,0.5,0
0.25363,1,0.976,0.976,0.5,0
0.24336,1,0.977,0.977,0.5,0
0.2331,1,0.978,0.978,0.5,0
0.22283,1,0.979,0.979,0.5,0
0.21256,1,0.98,0.98,0.5,0
0.20229,1,0.981,0.981,0.5,0
0.19203,1,0.982,0.982,0.5,0
0.18176,1,0.983,0.983,0.5,0
0.17149,1,0.984,0.984,0.5,0
0.16122,1,0.985,0.985,0.5,0
0.15096,1,0.986,0.986,0.5,0
0.14069,1,0.987,0.987,0.5,0
0.13042,1,0.988,0.988,0.5,0
0.12015,1,0.989,0.989,0.5,0
0.10989,1,0.99,0.99,0.5,0
0.099619,1,0.991,0.991,0.5,0
0.089351,1,0.992,0.992,0.5,0
0.079084,1,0.993,0.993,0.5,0
0.068816,1,0.994,0.994,0.5,0
0.058549,1,0.995,0.995,0.5,0
0.048281,1,0.996,0.996,0.5,0
0.038014,1,0.997,0.997,0.5,0
0.027746,1,0.998,0.998,0.5,0
0.017478,1,0.999,0.999,0.5,0
0.0072111,1,1,1,0.5,0
